4,27,0.077782094,-1.97E-16,0.24771387,1,0.108032217,0.149514134,0.386670576,0.312518717,0.023301202,0.152647312,0.125609821,-0.041946085,0.086466791,0.17044597,0.026668651
4,27,0.095365791,2.63E-16,0.120339834,1,0.003874471,0.181636948,0.426188864,0.338554115,0.019811412,0.140753018,0.112005267,-0.006181313,0.101591709,0.16114056,0.023062671
4,27,0.019799346,1.73E-16,-3.327548585,1,-0.099683102,0.039206679,0.198006764,0.147438948,0.003582462,0.059853674,0.048642794,0.056490254,0.050989802,0.190407382,0.026662204
